\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-01-31 08:02:14,,,,,,,,
\\For 2019,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2019-05-02,17,28.10,35.00,44.11,38.56,30.10,30.10,0.10
2019-05-02,18,56.86,25.83,29.26,44.39,32.83,32.83,0.10
2019-05-02,19,45.25,29.28,28.00,29.23,27.90,27.90,0.10
2019-05-02,20,71.24,52.30,46.96,17.36,34.24,34.24,0.19
2019-05-02,21,21.52,46.96,40.00,46.24,30.10,30.10,0.10
2019-05-02,22,29.05,17.69,13.36,13.35,32.60,32.60,0.11
2019-05-02,23,28.73,15.73,15.73,13.34,37.09,37.09,0.30
2019-05-02,24,14.41,13.35,13.33,13.32,23.62,23.62,0.45
2019-05-03,1,13.33,13.33,13.32,6.56,21.60,21.60,0.45
2019-05-03,2,13.34,13.23,12.56,13.34,21.60,21.60,0.45
2019-05-03,3,13.34,13.32,8.00,13.33,21.60,21.60,0.45
2019-05-03,4,9.68,5.94,5.92,5.94,21.60,21.60,0.45
2019-05-03,5,17.31,15.00,15.00,15.00,30.10,30.10,0.45
2019-05-03,6,27.80,38.17,30.09,25.58,8.18,8.18,0.73
2019-05-03,7,22.31,23.52,20.21,23.52,12.86,12.86,0.10
2019-05-03,8,16.45,23.52,18.33,23.52,25.24,25.24,0.11
2019-05-03,9,13.39,17.80,17.01,17.00,30.01,30.01,0.12
2019-05-03,10,14.15,25.13,23.62,23.52,14.50,14.50,0.11
2019-05-03,11,14.18,18.00,22.08,18.01,18.80,18.80,4.72
2019-05-03,12,13.34,18.00,18.00,23.52,19.13,19.13,4.83
2019-05-03,13,7.77,18.00,45.00,18.00,27.00,27.00,5.90
2019-05-03,14,5.88,23.52,23.52,32.00,30.10,30.10,4.75
2019-05-03,15,5.89,13.36,13.38,12.08,30.10,30.10,7.52
2019-05-03,16,9.69,20.00,20.00,13.36,16.34,16.34,4.75
2019-05-03,17,16.24,14.00,18.00,13.39,15.34,15.34,5.14
2019-05-03,18,14.28,13.37,15.52,13.38,30.08,30.08,9.48
2019-05-03,19,6.42,18.00,18.00,15.70,23.55,23.55,0.45
2019-05-03,20,14.41,22.91,19.03,18.00,28.03,28.03,0.45
2019-05-03,21,11.63,32.12,26.67,27.15,30.10,30.10,0.45
2019-05-03,22,9.68,12.08,13.33,13.34,21.60,21.60,0.22
2019-05-03,23,9.68,5.94,5.92,5.92,18.39,18.39,0.45
2019-05-03,24,7.76,13.33,13.32,8.00,17.40,17.40,0.45
2019-05-04,1,14.37,15.00,15.00,14.35,28.23,28.23,12.63
2019-05-04,2,18.62,14.80,14.81,14.37,29.35,29.35,15.50
2019-05-04,3,15.40,22.00,14.38,15.46,27.03,27.03,12.68
2019-05-04,4,6.73,5.85,5.92,12.00,21.60,21.60,5.42
2019-05-04,5,5.85,5.90,5.78,5.85,21.60,21.60,21.60
2019-05-04,6,10.24,5.94,5.93,5.85,21.60,21.60,21.60
2019-05-04,7,28.00,15.81,15.78,14.36,30.30,30.30,30.22
2019-05-04,8,131.14,16.00,17.24,14.84,90.88,90.88,64.93
2019-05-04,9,26.09,23.36,18.01,15.00,22.71,22.71,13.52
2019-05-04,10,20.67,23.36,23.00,20.11,30.48,30.48,30.41
2019-05-04,11,19.73,17.76,20.67,23.36,29.77,29.77,29.77
2019-05-04,12,18.47,19.67,19.67,18.00,29.85,29.85,29.78
2019-05-04,13,16.61,17.00,15.21,22.46,29.33,29.33,29.26
2019-05-04,14,15.06,20.03,20.03,19.92,29.99,29.99,29.99
2019-05-04,15,15.36,22.04,22.04,20.88,30.10,30.10,30.00
2019-05-04,16,14.53,18.50,18.50,15.00,33.17,33.17,33.07
2019-05-04,17,15.19,22.92,23.36,23.36,30.10,30.10,14.22
2019-05-04,18,21.42,20.63,20.63,23.36,24.58,24.58,11.18
2019-05-04,19,15.49,23.36,23.36,23.36,30.10,30.10,30.00
2019-05-04,20,18.79,23.36,23.36,23.36,27.60,27.60,25.16
2019-05-04,21,16.69,23.36,23.36,23.36,19.52,19.52,18.60
2019-05-04,22,21.23,18.97,18.98,18.00,22.30,22.30,22.27
2019-05-04,23,19.93,15.00,15.00,17.34,21.01,21.01,20.99
2019-05-04,24,17.79,13.90,13.94,14.56,19.49,19.49,19.49
2019-05-05,1,9.12,13.33,13.32,5.94,14.42,14.42,5.40
2019-05-05,2,5.93,11.52,6.56,13.35,14.42,14.42,4.76
2019-05-05,3,5.88,10.00,5.96,5.94,14.41,14.41,4.76
2019-05-05,4,5.95,13.34,13.33,5.96,14.42,14.42,4.76
2019-05-05,5,5.94,6.64,6.48,5.96,14.42,14.42,4.76
2019-05-05,6,6.62,10.04,5.95,5.95,14.78,14.78,14.78
2019-05-05,7,5.92,13.32,12.22,10.04,14.43,14.43,14.43
2019-05-05,8,5.81,11.50,11.50,15.00,14.42,14.42,14.42
2019-05-05,9,12.10,15.00,19.84,18.80,15.04,15.04,15.04
2019-05-05,10,8.42,13.38,15.00,19.51,16.89,16.89,16.89
2019-05-05,11,8.97,13.40,13.39,15.00,16.40,16.40,16.40
2019-05-05,12,6.28,13.34,13.73,13.33,14.77,14.77,14.77
2019-05-05,13,5.91,11.47,13.33,11.51,14.42,14.42,14.42
2019-05-05,14,5.72,5.94,5.95,5.94,14.42,14.42,14.42
2019-05-05,15,5.55,6.44,6.45,7.75,14.41,14.41,14.41
2019-05-05,16,6.25,14.75,13.68,13.68,15.08,15.08,15.08
2019-05-05,17,15.94,16.86,16.86,17.48,24.43,24.43,21.97
2019-05-05,18,23.82,20.58,21.14,20.52,16.99,16.99,15.76
2019-05-05,19,35.00,20.90,20.90,20.90,23.82,23.82,23.82
2019-05-05,20,25.72,23.63,22.96,22.96,23.71,23.71,23.71
2019-05-05,21,25.00,23.63,23.63,22.96,22.38,22.38,22.38
2019-05-05,22,23.19,15.00,14.40,14.39,21.55,21.55,21.55
2019-05-05,23,11.04,13.74,13.33,11.16,14.09,14.09,14.09
2019-05-05,24,4.42,5.87,6.00,5.15,14.72,14.72,14.72
2019-05-06,1,0.00,5.85,5.84,5.79,21.61,21.61,21.61
2019-05-06,2,0.00,5.00,5.00,5.77,21.60,21.60,21.60
2019-05-06,3,-0.52,0.00,0.00,0.00,21.60,21.60,21.60
2019-05-06,4,-0.50,0.00,0.00,0.00,21.60,21.60,21.60
2019-05-06,5,9.99,5.90,5.90,5.90,23.67,23.67,23.67
2019-05-06,6,39.36,15.00,15.00,15.00,29.70,29.70,29.69
2019-05-06,7,24.70,5.90,5.85,5.83,20.76,20.76,20.76
2019-05-06,8,5.86,18.00,5.94,15.92,30.10,30.10,30.00
2019-05-06,9,5.89,5.94,18.00,12.17,30.10,30.10,30.00
2019-05-06,10,6.67,9.68,13.39,18.00,19.81,19.81,19.81
2019-05-06,11,5.37,6.69,6.69,9.89,22.76,22.76,22.76
2019-05-06,12,5.14,5.79,6.58,5.84,21.73,21.73,21.73
2019-05-06,13,19.45,9.50,5.87,5.20,29.24,29.24,29.24
2019-05-06,14,15.06,9.50,5.85,5.00,30.03,30.03,30.00
2019-05-06,15,3.20,15.65,5.81,5.68,21.60,21.60,21.60
2019-05-06,16,1.79,18.00,15.52,5.21,23.72,23.72,23.72
2019-05-06,17,6.83,11.12,14.67,12.32,30.10,30.10,30.00
2019-05-06,18,55.57,14.07,14.39,14.39,35.39,35.39,35.30
2019-05-06,19,170.06,14.37,17.11,18.00,130.73,130.73,67.96
2019-05-06,20,65.07,35.56,15.01,22.57,37.29,37.29,37.21
2019-05-06,21,5.48,25.00,14.00,24.81,30.06,30.06,30.00
2019-05-06,22,3.66,5.92,5.92,5.81,25.07,25.07,25.07
2019-05-06,23,3.45,5.81,5.81,5.81,21.60,21.60,21.60
2019-05-06,24,2.13,13.58,5.81,3.77,23.83,23.83,23.83
2019-05-07,1,-1.06,-0.13,0.00,-0.10,29.13,29.13,21.15
2019-05-07,2,-3.00,-3.00,-3.00,-3.00,21.62,21.62,4.76
2019-05-07,3,-2.93,-3.00,-3.00,-4.50,21.62,21.62,21.15
2019-05-07,4,-3.00,-3.00,-3.00,-4.50,21.63,21.63,21.15
2019-05-07,5,-3.18,0.00,0.00,4.59,21.98,21.98,21.15
2019-05-07,6,2.76,5.84,5.90,6.48,21.60,21.60,7.99
2019-05-07,7,19.65,5.78,5.85,5.85,22.24,22.24,2.55
2019-05-07,8,26.43,5.86,5.86,5.86,14.88,14.88,0.98
2019-05-07,9,37.21,22.47,5.88,5.87,29.34,29.34,0.98
2019-05-07,10,8.74,25.50,17.00,5.88,29.75,29.75,2.24
2019-05-07,11,5.88,29.05,22.50,17.37,30.10,30.10,4.75
2019-05-07,12,7.59,17.50,22.47,18.76,30.10,30.10,3.81
2019-05-07,13,8.59,10.36,14.65,12.12,30.10,30.10,3.18
2019-05-07,14,3.71,6.62,6.36,8.94,30.10,30.10,4.75
2019-05-07,15,0.55,5.87,5.88,5.88,30.10,30.10,0.45
2019-05-07,16,0.00,5.94,7.55,7.55,30.10,30.10,0.45
2019-05-07,17,4.18,5.86,5.92,5.86,30.10,30.10,0.45
2019-05-07,18,4.44,5.92,5.86,9.80,30.10,30.10,0.16
2019-05-07,19,17.96,18.50,21.16,18.32,30.10,30.10,0.16
2019-05-07,20,25.67,18.00,20.20,27.36,21.12,21.12,0.10
2019-05-07,21,15.93,20.00,16.36,27.36,30.10,30.10,0.22
2019-05-07,22,9.73,13.81,12.57,14.39,27.61,27.61,0.40
2019-05-07,23,16.14,5.90,5.85,5.85,14.65,14.65,0.36
2019-05-07,24,4.88,5.94,5.57,5.00,24.98,24.98,0.45
2019-05-08,1,0.00,5.78,5.78,0.00,22.64,22.64,0.45
2019-05-08,2,0.00,0.00,0.00,5.00,21.60,21.60,0.45
2019-05-08,3,0.00,0.00,0.00,1.02,21.61,21.61,0.45
2019-05-08,4,0.00,0.00,0.00,0.00,21.61,21.61,0.45
2019-05-08,5,0.69,5.81,5.84,5.92,21.46,21.46,0.45
2019-05-08,6,4.14,13.39,6.65,15.00,20.73,20.73,0.45
2019-05-08,7,5.79,5.92,5.92,5.86,20.30,20.30,0.45
2019-05-08,8,2.76,5.90,5.92,5.92,30.10,30.10,0.45
2019-05-08,9,0.68,5.88,5.92,5.65,22.35,22.35,0.45
2019-05-08,10,0.00,5.00,5.00,5.00,21.60,21.60,0.45
2019-05-08,11,0.00,5.00,5.00,5.00,21.60,21.60,0.45
2019-05-08,12,0.00,0.00,0.00,0.00,21.60,21.60,0.10
2019-05-08,13,0.00,0.00,0.00,0.00,21.60,21.60,0.10
2019-05-08,14,0.00,0.00,0.00,0.00,22.70,22.70,0.10
2019-05-08,15,0.00,,0.00,0.00,21.60,21.60,0.10
2019-05-08,16,0.00,5.00,,0.25,20.35,20.35,0.45
2019-05-08,17,1.95,5.00,5.00,,19.28,19.28,0.10
2019-05-08,18,4.26,5.86,5.85,5.78,17.71,17.71,0.10
2019-05-08,19,5.87,10.50,6.51,5.92,19.74,19.74,0.45
2019-05-08,20,9.07,13.38,13.38,13.34,21.60,21.60,0.45
2019-05-08,21,3.31,12.55,5.92,5.83,21.60,21.60,0.45
2019-05-08,22,0.00,5.00,5.00,0.20,22.90,22.90,0.45
2019-05-08,23,0.00,0.00,0.00,0.00,21.60,21.60,7.13
2019-05-08,24,-0.05,0.00,0.00,0.00,23.28,23.28,6.58
2019-05-09,1,-0.13,0.00,0.00,0.00,21.61,21.61,21.15
2019-05-09,2,-1.27,-0.13,-0.13,-0.13,21.60,21.60,21.15
2019-05-09,3,-2.93,-2.13,-0.13,-0.13,21.60,21.60,21.15
2019-05-09,4,-0.31,-0.10,-0.10,-0.13,21.60,21.60,21.60
2019-05-09,5,-0.01,0.00,0.00,0.00,22.46,22.46,22.46
2019-05-09,6,0.00,0.00,0.00,0.00,21.60,21.60,21.60
2019-05-09,7,0.00,0.00,0.00,0.00,21.63,21.63,21.63
2019-05-09,8,0.00,5.00,5.00,0.00,30.32,30.32,30.22
2019-05-09,9,0.43,5.00,5.00,4.64,22.46,22.46,22.46
2019-05-09,10,5.84,5.00,5.00,0.00,21.60,21.60,21.60
2019-05-09,11,0.93,5.00,5.00,5.00,21.60,21.60,21.60
2019-05-09,12,0.00,5.00,0.00,0.00,22.24,22.24,22.24
2019-05-09,13,0.00,5.00,5.00,0.00,21.69,21.69,21.69
2019-05-09,14,0.00,0.00,0.00,5.00,25.49,25.49,25.49
2019-05-09,15,0.00,0.00,0.00,0.00,24.52,24.52,24.52
2019-05-09,16,6.08,0.00,0.00,0.00,26.95,26.95,25.96
2019-05-09,17,37.96,5.00,5.00,5.00,30.10,30.10,0.45
2019-05-09,18,14.89,5.94,5.18,5.66,29.39,29.39,4.39
2019-05-09,19,5.87,24.66,5.94,5.83,30.10,30.10,8.77
2019-05-09,20,5.78,20.88,19.99,12.00,34.84,34.84,34.74
2019-05-09,21,4.33,13.38,26.41,40.81,30.10,30.10,30.00
2019-05-09,22,0.38,5.00,5.78,6.57,21.60,21.60,21.60
2019-05-09,23,-0.01,0.00,0.00,0.00,21.60,21.60,21.15
2019-05-09,24,0.00,0.00,0.00,0.00,19.73,19.73,19.26
2019-05-10,1,0.00,0.00,0.00,0.00,25.00,25.00,25.00
2019-05-10,2,0.00,0.00,0.00,0.00,17.92,17.92,17.66
2019-05-10,3,0.00,0.00,0.00,0.00,21.30,21.30,21.00
2019-05-10,4,0.00,0.00,0.00,0.00,21.30,21.30,21.00
2019-05-10,5,2.41,3.14,1.05,0.00,18.50,18.50,18.50
2019-05-10,6,8.96,10.14,5.92,5.92,21.00,21.00,21.00
2019-05-10,7,12.86,13.35,5.82,5.66,23.61,23.61,23.61
2019-05-10,8,14.02,5.87,7.00,5.78,32.25,32.25,32.15
2019-05-10,9,8.40,13.33,5.81,13.32,29.95,29.95,21.15
2019-05-10,10,7.75,24.77,21.37,5.85,21.61,21.61,21.61
2019-05-10,11,5.86,32.56,30.56,15.45,30.10,30.10,30.00
2019-05-10,12,4.58,15.80,19.70,20.00,31.69,31.69,31.59
2019-05-10,13,2.88,8.87,8.87,10.57,33.44,33.44,33.34
2019-05-10,14,0.00,13.19,8.42,9.87,34.64,34.64,34.54
2019-05-10,15,0.38,13.70,13.70,13.90,27.73,27.73,27.73
2019-05-10,16,5.19,13.67,15.39,16.74,36.58,36.58,36.48
2019-05-10,17,16.08,13.34,16.17,16.17,37.30,37.30,37.20
2019-05-10,18,21.75,13.36,13.33,16.13,30.05,30.05,30.00
2019-05-10,19,22.14,20.41,14.83,16.25,30.69,30.69,30.66
2019-05-10,20,20.76,20.94,20.94,24.00,33.07,33.07,32.97
2019-05-10,21,20.06,18.00,20.00,34.14,33.90,33.90,33.86
2019-05-10,22,17.11,15.46,14.62,19.52,34.59,34.59,34.54
2019-05-10,23,26.55,13.37,13.35,13.34,16.78,16.78,3.44
2019-05-10,24,19.69,13.31,13.31,13.31,12.23,12.23,5.93
2019-05-11,1,13.35,15.00,5.94,5.94,13.35,13.35,0.45
2019-05-11,2,13.34,13.34,13.32,5.78,21.60,21.60,0.45
2019-05-11,3,13.33,10.00,7.00,5.92,21.60,21.60,0.45
2019-05-11,4,13.32,5.94,5.85,5.92,21.60,21.60,0.45
2019-05-11,5,11.46,10.00,5.92,5.90,21.60,21.60,0.45
2019-05-11,6,5.90,13.35,13.31,13.35,21.60,21.60,0.45
2019-05-11,7,8.16,13.35,13.34,15.00,22.50,22.50,0.45
2019-05-11,8,7.57,12.40,15.00,17.06,20.15,20.15,0.45
2019-05-11,9,10.08,9.07,11.15,15.00,17.69,17.69,0.45
2019-05-11,10,14.12,10.17,10.16,15.00,17.66,17.66,0.45
2019-05-11,11,30.46,16.25,16.25,16.25,12.25,12.25,0.45
2019-05-11,12,14.94,15.00,13.56,20.56,30.10,30.10,0.45
2019-05-11,13,7.68,13.34,13.33,13.38,22.50,22.50,0.45
2019-05-11,14,5.92,6.57,5.94,13.35,18.50,18.50,0.45
2019-05-11,15,5.98,5.90,5.83,13.34,18.81,18.81,0.45
2019-05-11,16,8.49,5.85,5.85,10.17,17.44,17.44,0.45
2019-05-11,17,11.37,10.17,10.16,13.39,16.96,16.96,0.45
2019-05-11,18,16.29,13.33,13.34,20.56,28.49,28.49,0.45
2019-05-11,19,22.78,13.36,13.36,25.01,13.54,13.54,0.10
2019-05-11,20,18.66,24.05,20.00,17.00,12.18,12.18,0.25
2019-05-11,21,12.63,22.32,22.81,20.56,30.10,30.10,0.45
2019-05-11,22,6.46,16.58,16.59,18.23,27.35,27.35,0.42
2019-05-11,23,5.92,12.95,13.34,13.34,21.60,21.60,0.45
2019-05-11,24,8.36,5.79,5.84,5.84,20.00,20.00,0.45
2019-05-12,1,5.33,0.00,0.00,1.00,21.61,21.61,0.45
2019-05-12,2,0.00,0.00,0.00,0.00,20.00,20.00,0.45
2019-05-12,3,-0.01,0.00,0.00,0.00,21.60,21.60,0.45
2019-05-12,4,-2.70,0.00,0.00,0.00,21.60,21.60,0.45
2019-05-12,5,-1.37,-0.02,-0.02,0.00,22.24,22.24,0.45
2019-05-12,6,0.00,0.00,0.00,0.00,21.60,21.60,0.45
2019-05-12,7,0.00,0.00,0.00,0.00,21.60,21.60,0.45
2019-05-12,8,0.00,0.00,0.00,0.00,33.70,33.70,0.45
2019-05-12,9,0.00,0.00,0.00,0.00,24.57,24.57,0.45
2019-05-12,10,0.00,5.66,0.00,0.00,22.09,22.09,0.45
2019-05-12,11,0.00,5.79,5.78,0.00,23.00,23.00,0.45
2019-05-12,12,0.00,5.83,5.79,5.66,22.77,22.77,0.45
2019-05-12,13,5.59,4.58,5.78,5.78,21.91,21.91,0.45
2019-05-12,14,5.80,5.78,5.15,5.00,22.77,22.77,0.45
2019-05-12,15,9.60,5.83,5.83,4.90,19.56,19.56,0.45
2019-05-12,16,13.35,5.92,5.92,5.85,17.37,17.37,0.45
2019-05-12,17,12.77,13.33,6.88,5.94,23.75,23.75,0.45
2019-05-12,18,12.77,13.39,13.34,13.36,28.55,28.55,0.45
2019-05-12,19,13.37,15.00,15.00,15.00,30.10,30.10,0.45
2019-05-12,20,13.33,24.75,24.75,28.98,20.14,20.14,0.45
2019-05-12,21,8.99,27.93,28.98,28.98,30.10,30.10,0.45
2019-05-12,22,11.48,13.38,20.00,16.00,24.00,24.00,0.45
2019-05-12,23,12.72,13.32,13.35,13.34,16.02,16.02,0.45
2019-05-12,24,8.38,5.92,5.92,8.00,15.00,15.00,0.45
2019-05-13,1,5.84,5.78,5.56,5.83,22.75,22.75,0.45
2019-05-13,2,5.92,5.83,5.78,0.00,21.68,21.68,0.45
2019-05-13,3,7.16,5.83,5.79,0.00,21.60,21.60,0.45
2019-05-13,4,13.32,8.00,5.83,5.77,21.60,21.60,0.45
2019-05-13,5,11.47,21.00,17.60,13.35,22.24,22.24,0.45
2019-05-13,6,17.81,33.45,28.98,28.88,12.40,12.40,0.13
2019-05-13,7,25.87,25.81,25.81,25.43,9.91,9.91,0.10
2019-05-13,8,25.57,26.68,23.50,26.68,9.25,9.25,0.10
2019-05-13,9,29.93,25.00,23.58,28.88,18.84,18.84,0.13
2019-05-13,10,29.10,25.00,20.38,28.88,24.26,24.26,0.22
2019-05-13,11,26.93,23.50,22.50,28.06,8.41,8.41,0.10
2019-05-13,12,13.35,28.32,23.50,28.91,13.61,13.61,0.10
2019-05-13,13,12.40,26.67,24.72,28.60,13.49,13.49,0.10
2019-05-13,14,13.33,23.53,23.53,28.10,13.60,13.60,0.10
2019-05-13,15,21.35,22.21,27.82,28.10,22.27,22.27,0.10
2019-05-13,16,19.15,26.32,25.13,28.09,19.53,19.53,0.10
2019-05-13,17,15.91,27.83,19.64,15.24,30.10,30.10,0.10
2019-05-13,18,13.92,19.03,19.19,25.00,30.10,30.10,0.10
2019-05-13,19,18.66,26.34,22.97,25.00,22.82,22.82,0.10
2019-05-13,20,20.95,32.10,29.03,29.03,14.75,14.75,0.10
2019-05-13,21,15.50,53.08,58.79,42.18,29.84,29.84,0.25
2019-05-13,22,12.98,17.45,16.82,16.88,30.10,30.10,0.39
2019-05-13,23,14.93,13.33,13.33,13.32,13.08,13.08,0.40
2019-05-13,24,9.61,6.53,5.92,5.83,16.46,16.46,0.45
2019-05-14,1,4.34,5.84,5.79,5.00,19.95,19.95,0.45
2019-05-14,2,0.93,5.80,5.00,0.13,21.60,21.60,0.45
2019-05-14,3,0.46,5.00,0.00,0.00,20.26,20.26,0.45
2019-05-14,4,0.49,0.00,5.00,0.00,20.27,20.27,0.45
2019-05-14,5,2.91,5.94,5.88,5.88,21.60,21.60,0.45
2019-05-14,6,15.00,15.00,15.00,15.00,14.17,14.17,0.45
2019-05-14,7,26.72,13.33,13.34,13.34,8.15,8.15,3.47
2019-05-14,8,14.36,13.32,7.75,13.33,16.98,16.98,2.05
2019-05-14,9,13.35,17.00,13.37,7.11,14.83,14.83,4.75
2019-05-14,10,13.35,13.54,13.54,13.35,21.60,21.60,4.75
2019-05-14,11,11.48,20.00,20.00,20.00,16.89,16.89,4.75
2019-05-14,12,12.86,20.00,23.00,13.36,14.12,14.12,5.05
2019-05-14,13,13.37,13.39,14.90,13.38,12.51,12.51,10.35
2019-05-14,14,9.64,13.35,13.34,13.34,15.33,15.33,13.48
2019-05-14,15,13.34,13.37,13.38,13.38,17.17,17.17,0.45
2019-05-14,16,12.50,13.33,13.33,18.00,27.00,27.00,0.45
2019-05-14,17,11.58,13.32,13.35,18.00,28.85,28.85,0.45
2019-05-14,18,13.07,12.03,12.08,18.00,30.10,30.10,0.45
2019-05-14,19,15.71,15.91,15.91,21.00,32.08,32.08,0.33
2019-05-14,20,15.19,13.40,13.72,18.79,36.92,36.92,0.42
2019-05-14,21,22.78,23.24,18.00,16.76,30.10,30.10,0.45
2019-05-14,22,13.16,13.35,13.33,13.32,23.73,23.73,0.45
2019-05-14,23,7.62,5.90,5.92,5.84,21.60,21.60,0.10
2019-05-14,24,6.34,5.90,5.85,5.81,21.60,21.60,0.10
2019-05-15,1,0.47,5.66,5.00,0.00,22.14,22.14,0.10
2019-05-15,2,0.00,0.00,0.00,0.00,21.60,21.60,0.10
2019-05-15,3,0.00,0.00,0.00,0.00,18.00,18.00,0.10
2019-05-15,4,0.00,0.00,0.00,0.00,0.42,0.42,0.10
2019-05-15,5,-0.26,5.83,5.81,5.00,21.60,21.60,0.10
2019-05-15,6,5.04,14.36,14.38,11.00,21.30,21.30,0.10
2019-05-15,7,8.88,5.94,14.33,14.38,21.60,21.60,0.10
2019-05-15,8,7.11,5.86,5.94,5.92,21.60,21.60,0.10
2019-05-15,9,5.82,5.92,5.86,5.85,21.60,21.60,0.10
2019-05-15,10,0.39,6.65,5.00,5.83,21.60,21.60,0.10
2019-05-15,11,5.21,5.90,14.36,5.00,21.60,21.60,0.10
2019-05-15,12,4.95,5.66,5.78,5.94,21.60,21.60,0.10
2019-05-15,13,5.22,5.00,5.00,5.00,21.60,21.60,0.36
2019-05-15,14,4.03,5.00,4.89,4.83,21.60,21.60,0.45
2019-05-15,15,4.37,5.00,5.00,4.89,21.60,21.60,0.42
2019-05-15,16,4.68,5.00,4.85,5.00,21.74,21.74,0.45
2019-05-15,17,28.07,5.00,5.00,5.00,9.02,9.02,0.25
2019-05-15,18,17.33,5.00,5.59,5.86,28.15,28.15,0.16
2019-05-15,19,12.33,30.16,7.00,14.37,30.10,30.10,0.10
2019-05-15,20,14.35,24.09,24.09,23.00,30.10,30.10,0.42
2019-05-15,21,10.80,23.00,23.00,31.00,30.10,30.10,0.45
2019-05-15,22,8.93,14.35,14.35,14.37,18.51,18.51,0.45
2019-05-15,23,3.97,11.00,5.92,5.94,21.16,21.16,4.75
2019-05-15,24,3.21,5.85,5.92,5.77,21.60,21.60,21.15
2019-05-16,1,-0.02,5.01,5.01,5.01,21.60,21.60,4.76
2019-05-16,2,1.90,0.00,5.01,5.66,21.60,21.60,5.05
2019-05-16,3,-0.01,0.00,0.00,0.00,21.60,21.60,4.76
2019-05-16,4,1.92,0.00,0.00,0.00,21.60,21.60,5.06
2019-05-16,5,4.62,5.85,5.81,5.83,21.42,21.42,4.77
2019-05-16,6,5.84,11.00,11.00,11.00,21.60,21.60,4.87
2019-05-16,7,12.98,14.39,14.33,14.33,21.60,21.60,4.75
2019-05-16,8,8.08,22.56,20.56,18.46,30.10,30.10,4.75
2019-05-16,9,5.80,5.92,14.38,18.00,27.00,27.00,27.00
2019-05-16,10,5.92,18.00,14.40,18.00,27.00,27.00,27.00
2019-05-16,11,5.83,6.57,18.00,14.36,21.60,21.60,21.60
2019-05-16,12,2.60,5.66,5.90,18.00,27.00,27.00,27.00
2019-05-16,13,3.38,5.66,5.78,14.37,21.60,21.60,21.60
2019-05-16,14,0.00,5.00,5.00,5.00,21.60,21.60,21.60
2019-05-16,15,0.00,5.00,5.00,5.00,21.46,21.46,21.46
2019-05-16,16,0.00,5.66,5.78,5.00,23.60,23.60,23.60
2019-05-16,17,5.24,5.59,5.90,6.57,26.62,26.62,26.62
2019-05-16,18,4.94,5.64,5.56,5.85,27.77,27.77,27.77
2019-05-16,19,5.83,5.92,5.92,5.85,25.58,25.58,25.58
2019-05-16,20,4.73,5.84,5.90,6.65,24.78,24.78,24.78
2019-05-16,21,0.00,5.85,5.90,5.85,21.80,21.80,21.80
2019-05-16,22,0.40,4.83,5.00,5.00,21.34,21.34,21.34
2019-05-16,23,0.00,0.00,0.00,0.00,21.60,21.60,4.76
2019-05-16,24,0.00,0.00,0.00,0.00,21.60,21.60,4.76
2019-05-17,1,0.00,0.00,0.00,0.00,21.60,21.60,4.76
2019-05-17,2,0.00,0.00,0.00,0.00,21.60,18.00,4.76
2019-05-17,3,0.00,0.00,0.00,0.00,21.60,21.60,4.76
2019-05-17,4,0.00,0.00,0.00,0.00,21.60,18.00,4.76
2019-05-17,5,2.70,5.77,5.56,5.78,21.60,18.00,4.93
2019-05-17,6,5.83,11.00,11.00,9.00,17.12,17.12,4.75
2019-05-17,7,5.79,5.94,5.86,5.83,21.60,21.60,4.76
2019-05-17,8,5.86,5.90,5.81,5.94,21.60,21.60,4.76
2019-05-17,9,1.91,5.85,5.78,5.00,21.21,21.21,4.75
2019-05-17,10,0.00,5.85,5.86,5.78,20.03,20.03,4.75
2019-05-17,11,0.00,0.00,5.00,5.83,20.19,20.19,4.22
2019-05-17,12,0.00,5.00,5.00,5.85,20.36,20.36,4.75
2019-05-17,13,0.46,5.00,5.66,5.78,17.76,17.76,0.45
2019-05-17,14,0.00,5.00,5.00,5.00,19.48,19.48,0.45
2019-05-17,15,0.00,1.88,5.00,5.00,21.60,21.60,4.76
2019-05-17,16,0.00,5.00,5.00,5.81,21.60,21.60,4.76
2019-05-17,17,0.95,5.00,5.00,5.81,21.60,21.60,4.83
2019-05-17,18,14.05,0.00,5.00,5.00,39.90,39.90,17.27
2019-05-17,19,13.04,5.83,6.50,14.35,21.42,21.42,9.26
2019-05-17,20,19.34,14.35,14.35,21.25,25.70,25.70,11.85
2019-05-17,21,25.60,17.93,14.39,18.00,18.41,18.41,13.30
2019-05-17,22,13.60,14.32,14.26,14.36,13.43,13.43,0.45
2019-05-17,23,8.70,5.83,5.83,5.83,15.54,15.54,0.45
2019-05-17,24,10.11,5.84,5.85,5.83,15.13,15.13,0.45
2019-05-18,1,6.91,5.81,5.78,5.78,1.47,1.47,1.47
2019-05-18,2,5.90,5.01,5.01,5.01,1.40,1.40,1.40
2019-05-18,3,5.83,0.00,0.00,0.00,1.41,1.41,1.41
2019-05-18,4,0.00,5.01,0.00,-0.25,1.41,1.41,1.41
2019-05-18,5,0.00,5.01,5.01,0.00,1.59,1.59,1.59
